File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
scripts/retired_model_provider_batch_generate.py,_build_parser,_build_parser,1248,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_load_env_file,_load_env_file,1297,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,_run_ingest,_run_ingest,1322,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
scripts/retired_model_provider_batch_generate.py,main,main,1343,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,DEFER_RETIRED_MODEL_PROVIDER_OWNER_ADD_CLI_AND_LEDGER_TESTS,"Manual code read: retired model provider batch driver is documented, journaled, rate-limited, and external-service oriented. User stated retired model provider is being finished separately, so this row is reviewed but not remediated inside this pass.",Before B: hermetic CLI tests for plan/resume/retry/cost caps plus ingest golden checks against the foliage catalog.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_grid_vector_xyz,_grid_vector_xyz,69,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_detect_grid_dims_from_vertices,_detect_grid_dims_from_vertices,80,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_detect_grid_dims,_detect_grid_dims,96,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_get_trig_table,_get_trig_table,119,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_auto_detect_sharp_edges,_auto_detect_sharp_edges,132,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_auto_generate_box_projection_uvs,_auto_generate_box_projection_uvs,192,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_make_result,_make_result,233,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_alias_generator_category,_alias_generator_category,282,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_alias_generator_category._wrapped,_wrapped,289,nested_function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_GeneratorRegistry,_GeneratorRegistry,300,class,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_GeneratorRegistry.__init__,__init__,303,nested_function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_GeneratorRegistry.__contains__,__contains__,312,nested_function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_GeneratorRegistry.__getitem__,__getitem__,317,nested_function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_compute_dimensions,_compute_dimensions,335,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
veilbreakers_terrain/procedural_meshes.py,_circle_points,_circle_points,370,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,D+,RELOCATE_OR_ADD_HELPER_CONTRACT_TESTS,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.",Private MeshSpec helper in a 22k-line prop library; no per-helper terrain runtime wiring row or direct visual/contract proof.,Codex local manual review
