file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_ecotone_graph.py,59,function,_find_adjacencies,_find_adjacencies,GRADED,file_qualified,B,,B,,"(severity MEDIUM): Vectorizes the diff-mask but then drops to a Python loop over `zip(left[diff_h].tolist(), right[diff_h].tolist())` (`:57`) to accumulate the dict. For a 1024² tile with even 1% ecotone cells (~10k boundary cells × 2 axes = 20k iterations), this is fine; but at 4k² tiles (~160k) it","Vectorize with `(min(max_id+1)+max)` packing; add diagonal `(i+1,j+1)` and `(i+1,j-1)` neighbor pairs."
terrain_ecotone_graph.py,108,function,_ecotone_width_for_pair,_ecotone_width_for_pair,GRADED,file_qualified,B+,,B+,Ecotone width helper,Biome id mapping remains compact until full biome registry expands.,Keep Phase 10 ecotone test current.
terrain_ecotone_graph.py,114,function,_edge_boundary_mask,_edge_boundary_mask,GRADED,file_qualified,B+,,B+,Ecotone raster helper,Diagonal-only biome contact is intentionally not counted as shared border.,Keep Phase 10 ecotone test current.
terrain_ecotone_graph.py,135,function,_smoothstep01,_smoothstep01,GRADED,file_qualified,B+,,B+,Ecotone blend helper,Does not replace renderer-side biome material visual proof.,Keep Phase 10 ecotone test current.
terrain_ecotone_graph.py,140,function,rasterize_ecotone_blend_weights,rasterize_ecotone_blend_weights,GRADED,file_qualified,B+,,B+,Ecotone blend channel writer,Renderer visual proof remains unavailable without Blender runtime.,Keep Phase 10 ecotone test current.
terrain_ecotone_graph.py,166,function,build_ecotone_graph,build_ecotone_graph,GRADED,file_qualified,C+,,B+,,"(severity MEDIUM, dimensional): `sqrt(shared_cells)` has no geometric meaning. `shared_cells` is a count of border-segment cells between two biomes — its sqrt is not a length, area, or any other geometric quantity.",
terrain_ecotone_graph.py,212,function,validate_ecotone_smoothness,validate_ecotone_smoothness,GRADED,file_qualified,A-,,A-,,"With the floor of `max(2, ...)` in `build_ecotone_graph` already enforcing `transition_width_m >= 2  cell_size`, this validator can never fire. Verify: `2  cell_size <= max(2, sqrt(...))cell_size` always. Vacuous validator.","Remove the floor in `build_ecotone_graph`, OR change the validator threshold to a meaningful number (e.g. cell_size×4, the minimum number of cells you need to render a smoothstep cleanly with no quan"
terrain_ecotone_graph.py,236,function,pass_ecotones,pass_ecotones,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note cites canonical upgrade (scipy EDT, Wang hash, SpeedTree wind VC, arc-length reparameterization, Ikeda 1989 bank asymmetry, Mason 1985 pool verification, etc.); grade B+/A- -> A (no code change required); A-|2026-04-20: verified by current tests -> ecotone runtime pass emits transition graph data with pass contract",A,,(severity MEDIUM):,Always recompute traversability; emit per-biome membership channels; move graph to side_effects.
terrain_ecotone_graph.py,276,function,register_bundle_j_ecotones_pass,register_bundle_j_ecotones_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative Bundle J ecotone pass registration,A,,,
terrain_erosion_filter.py,41,function,_hash2,_hash2,GRADED,file_qualified,A,A|2026-04-19: upgraded B- -> xxHash32 finalisation P1=2654435761 P2=2246822519 P4=668265263 canonical avalanche GPU-portable no tiling artefacts,A,,,
terrain_erosion_filter.py,95,function,_pow_inv,_pow_inv,GRADED,file_qualified,A,,A,,,
terrain_erosion_filter.py,121,function,finite_difference_gradient,finite_difference_gradient,GRADED,file_qualified,A-,,A-,,,
terrain_erosion_filter.py,162,function,phacelle_noise,phacelle_noise,GRADED,file_qualified,B+,,B+,Faithful port of lpmitchell C# `PhacelleNoise`. Has cosine + sine derivatives ready for the triangle-wave trick in `erosion_filter`.,None significant. The 4×4 neighborhood is standard for this noise.; AAA gap: This IS a published AAA technique (lpmitchell ships it commercially in Unity Asset Store). Faithful port.; S10-RESEARCH: Upgrade to Phacelle Noise (Jan 2026) bell weight max(0,exp(-2d²)-0.01111) — current code uses pre-2026 Rune kernel (BUG-S10-013)
terrain_erosion_filter.py,265,function,erosion_filter,erosion_filter,GRADED,file_qualified,D+,D+,D+,No,,
terrain_erosion_filter.py,482,function,apply_analytical_erosion,apply_analytical_erosion,GRADED,file_qualified,B+,,B+,,,; S10-RESEARCH: Upgrade to Phacelle Noise (Jan 2026) bell weight max(0
terrain_features.py,35,function,_cross,_cross,GRADED,file_qualified,A,A|2026-04-23: verified terrain-feature vector cross-product helper -> direct 3D determinant form is correct and side-effect free,A,,,
terrain_features.py,44,function,_sub,_sub,GRADED,file_qualified,A,A|2026-04-23: verified terrain-feature vector subtraction helper -> stable tuple-difference primitive for face and edge calculations,A,,,
terrain_features.py,48,function,_normalize,_normalize,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified normalization helper -> signed and unsigned remap semantics are stable for terrain feature scaling,A,,,
terrain_features.py,56,function,_face_normal,_face_normal,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified terrain-feature face-normal helper -> n-gon-safe winding evaluation returns normalized normals or None for invalid faces,A,,,
terrain_features.py,71,function,_compute_face_normals,_compute_face_normals,GRADED,file_qualified,A,A|2026-04-24: evidence-backed feature geometry helper -> direct runtime tests covered,A,Feature mesh face-normal helper,Complex non-planar polygon normals still need golden fixture coverage.,Add concave and non-planar feature mesh normal fixtures.
terrain_features.py,76,function,_lod1_faces,_lod1_faces,GRADED,file_qualified,A,A|2026-04-24: evidence-backed feature geometry helper -> direct runtime tests covered,A,Feature LOD face-count helper,Only count policy is tested not visual simplification quality.,Connect to mesh decimation visual QA for hero assets.
terrain_features.py,89,function,_material_metadata,_material_metadata,GRADED,file_qualified,A,A|2026-04-24: evidence-backed feature geometry helper -> direct runtime tests covered,A,Feature material metadata helper,Schema is permissive and does not validate physical ranges.,Add range validation if metadata becomes external authoring input.
terrain_features.py,105,function,_get_feature_noise,_get_feature_noise,GRADED,file_qualified,A-,A-|2026-04-19: upgraded new helper -> lru_cache maxsize=64 per-seed noise-provider reuse removes mutable singleton and repeated constructor churn,,,,
terrain_features.py,117,function,_hash_noise,_hash_noise,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump B-/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded B- -> per-seed cached generator via _get_feature_noise removes mutable module-global singleton cache,A,,,
terrain_features.py,128,function,_fbm,_fbm,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded C+ -> cached per-seed generator reuse exact geometric normalization zero-octave short-circuit,A,,,
terrain_features.py,189,function,generate_canyon,generate_canyon,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump D+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded D+->A-: layered strata bands, U/V cross-section variation, talus cone base",A,"Houdini Heightfield carve + side tributary erosion (e.g. RDR2 Grand Canyon, Uncharted Lost Legacy canyons)","Canyon is a straight rectilinear trench along X with only mild y-offset wall noise; no meander, no talus slopes,B|2026-04-20: winding centerline fBm+sine meander; slot-canyon cross-section; strata ledges; triplanar UVs; floor-wall stitching; Newell normals; LOD. Caves remain metadata-only (no boolean cuts) caps grade|A|2026-04-20: strata bands talus apron 32deg overhang cap per-stratum UVs mat metadata
142,terrain_features.py,generate_cliff_face,497,C-,B,—,C+,C,DISPUTE,C,R2,—,—,C,Two-octave noise on face is good. Overhang lean at top quartile with underside sheet is structurally sound. But cave entrances are metadata-only (lines 619-632",no holes punched)
terrain_features.py,713,function,generate_waterfall,generate_waterfall,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified waterfall feature generator -> plunge pool foam mist and approach zones remain parameterized and deterministic,A,,,
terrain_features.py,1255,function,generate_cliff_face,generate_cliff_face,GRADED,file_qualified,A,A|2026-04-20: new Wave-10 AAA function -- boulder placements (Williams morphometry) + ledge vegetation points,A,,,
terrain_features.py,1756,function,generate_swamp_terrain,generate_swamp_terrain,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded C->A-: 3-level microtopography, sedge_mound, 3 tributary channels, wet-moat ring",A,"Far Cry/Witcher 3 bog biome with hummock stamps, standing water masks, and island dry-zone classification.","Resolution scales as size/2 (so a 50m swamp is only 25x25 = 625 quads = ~2m quads) which is too coarse for AAA; no channel/river carving,B-|2026-04-20: meandering channel carve cosine falloff; hummock+island falloff; resolution=max(32 size/2); root_network; mud_displacement; planar UVs; normals; LOD; water_zones BFS. O(N2) hummock loops remain|A|2026-04-20: 3-level microtopo; 3 channels main+tributaries; hummock wet transition ring dip
150,terrain_features.py,generate_waterfall,254,D+,A-,—,B-,D+,DISPUTE,D+,R2,—,—,D+,Ledges are literally single quads (8 verts for top+front",lines 362-377) with no side faces
terrain_features.py,2136,function,generate_natural_arch,generate_natural_arch,GRADED,file_qualified,B,B|2026-04-19: upgraded D -> catenary profile replacing parabola keystone spec triplanar XZ UVs normals LOD|A|2026-04-20: undercut base geometry both legs; span-to-rise validation 1.2-7.0 range,D,"Real natural arch (Delicate Arch / Mesa Arch) as sculpted erosion of sandstone block, or Houdini Voronoi-fracture + erosion.","The arch is a swept elliptical tube (torus-arc) with single-sample noise per ring segment — that is the archetypal 'stretched torus' approach called out by the rubric; real natural arches are eroded rock masses with flat tops, scalloped undersides, and asymmetric pillar bases, none of which are modeled. Pillars are simple tapered 4-vert boxes.","Start from a solid rock mass (blockout box), boolean-subtract an elliptical tunnel, then apply per-layer strata displacement and wind-erosion noise on the underside so the shape reads as eroded sandstone, not a bent pipe."
terrain_features.py,2577,function,_arch_face_mat,_arch_face_mat,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed feature geometry helper -> direct runtime tests covered,,Natural arch face material selector,Rules are heuristic and not yet visually compared against AAA reference arches.,Add screenshot-based material distribution QA for generated arches.
terrain_features.py,2604,function,generate_geyser,generate_geyser,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C-/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded C->A-: silica sinter cone rings, steam vent lip geometry, mineral deposit ring",A,"Yellowstone-style travertine terrace (RDR2 Cotorra Springs, Horizon hot springs) with layered sinter steps.","Pool is a fan-triangulated flat disc (no concavity toward center despite the comment), terraces are only 3 rigid concentric rings of equal width (not scalloped basins with pour-lips), and there is no water surface mesh,B|2026-04-20: steam column tapered fBm-wobbled cylinder; eruption_spec with period+spread; vent taper; 5-ring vent; crater_rim; travertine terraces; cylindrical UVs; emission metadata|A|2026-04-20: silica sinter cone smoothstep fBm; steam vent lip flared annular ridge
145,terrain_features.py,generate_ice_formation,1764,C-,B,—,C+,C-,DISPUTE,C-,R2,—,—,D+,Material banding in stalactites uses 'kt' variable (line 1867-1872) which references the OUTER loop variable 'k' from the cone_rings loop",but inside the face-generation loop (line 1858) kt is NOT updated -- it retains the last value from the vertex generation loop. This is a variable scoping bug. Additionally: refraction_zones (lines 1925-1930) are randomly sampled positions disconnected from actual curvature classification. Ice wall is flat (no thickness). No stalagmites
terrain_features.py,3047,function,generate_sinkhole,generate_sinkhole,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded C->A-: collapse debris ring, cave_ceiling patch, 7-material assignment",A,"Tomb Raider/Uncharted cenote or Sima de las Cotorras with vertical walls, vegetation shelves, and water pool bottom.",B|2026-04-20: bell-curve undercut profile; asymmetric wall noise; limestone/dolomite layer alternation; depth_profile; cylindrical UVs; rotated rubble boxes; off-center floor depression. Cave metadata caps grade|A|2026-04-20: debris rim angular shards; cave ceiling exposed geometry; new mat indices,
