file,line,callable,kind,domain,current_grade,target_grade,status,priority,match_mode,best_practice_focus,known_weakness,existing_upgrade_hint,upgrade_path,validation_gates,research_refs
terrain_twelve_step.py,671,_road_profile_params,function,pathing,,A,MISSING,P0,none,Cost-field realism + traversal constraints,,,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
terrain_twelve_step.py,686,_generate_road_mesh_specs,function,pathing,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Cost-field realism + traversal constraints,"Still treats all waypoints as one chain and produces a coarse path-only spec; no disconnected-network support, no road SDF output, and no richer Rune-style metadata.",Keep as a helper but plan richer road descriptors/SDF output in the merged road phase.,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: Still treats all waypoints as one chain and produces a coarse path-only spec; no disconnected-network support, no road SDF output, and no richer Rune-style metadata. Targeted upgrade hint: Keep as a helper but plan richer road descriptors/SDF output in the merged road phase. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
terrain_twelve_step.py,797,_apply_road_profile_to_heightmap,function,pathing,B,A,BELOW_TARGET,P1,global_simple,Cost-field realism + traversal constraints,,bank cant on curves.,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Targeted upgrade hint: bank cant on curves.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
terrain_twelve_step.py,886,_generate_water_body_specs,function,hydrology,B-,A,BELOW_TARGET,P1,file_qualified,Flow-consistent hydrograph and channel geometry,,,"1) Flow-consistent hydrograph and channel geometry. 2) Enforce downhill continuity, discharge-aware widths and depths, and water-feature chain completeness tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://help.world-machine.com/topic/device-flowrestructure/|https://docs.quadspinner.com/Reference/Erosion/Erosion.html
terrain_twelve_step.py,947,run_twelve_step_world_terrain,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"the docstring SAYS Steps 1-9 + 12 do real work, Steps 10-11 are stubs — but ALSO Steps 4-5 are stubs (functions above). So really only Steps 1-3, 6-9, 12 do real work, and 10-11 do partial work via helpers. The audit trail does not surface the stub status.",complete Steps 4 & 5; surface stubs in the result dict.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: the docstring SAYS Steps 1-9 + 12 do real work, Steps 10-11 are stubs — but ALSO Steps 4-5 are stubs (functions above). So really only Steps 1-3, 6-9, 12 do real work, and 10-11 do partial work via helpers. The audit trail does not surface the stub status. Targeted upgrade hint: complete Steps 4 & 5; surface stubs in the result dict. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_unity_export.py,34,_apply_unity_scale,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_unity_export.py,41,_is_unity_heightmap_resolution,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_unity_export.py,46,_sha256,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_unity_export.py,54,_quantize_heightmap,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_unity_export.py,65,_compute_terrain_normals_zup,function,mesh,B+,A,BELOW_TARGET,P1,file_qualified,Topology quality + LOD stability,edge_order=1 is one-sided differences at boundaries; produces edge-normal artifacts.,edge_order=2 for second-order accurate edges.,"1) Topology quality + LOD stability. 2) Protect silhouette and feature edges, enforce normal and tangent correctness, and validate LOD transition error budgets. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: edge_order=1 is one-sided differences at boundaries; produces edge-normal artifacts. Targeted upgrade hint: edge_order=2 for second-order accurate edges.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-scripting-through-blueprints-in-unreal-engine|https://www.ea.com/frostbite/news/adaptive-hardware-accelerated-terrain-tessellation
terrain_unity_export.py,82,_zup_to_unity_vectors,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
